"","platform","seed","Npar","Nsims","delta.mean","delta.target","eps.final","max_treedepths","ndivergent","nsteps.mean","nsteps.median","nsteps.sd","metric","model"
"52","admb",13,177,1000,0.891620534,0.9,0.152281,0,0,31,31,0,"diag","swallows"
"53","stan",14,177,1000,0.939574382468555,0.9,0.117570330696667,0,0,31,31,0,"diag","swallows"
"54","tmbstan",14,177,1000,0.950688274681605,0.9,0.110586853662444,0,0,31.864,31,5.75139831541709,"diag","swallows"
"55","tmb",14,177,1000,0.911252893315437,0.9,0.130553549173178,0,0,31,31,0,"diag","swallows"
"56","admb",14,177,1000,0.912530162,0.9,0.141373,0,0,31,31,0,"diag","swallows"
"57","stan",15,177,1000,0.945855903997523,0.9,0.118336263459392,0,0,31,31,0,"diag","swallows"
"58","tmbstan",15,177,1000,0.937451634298591,0.9,0.111657615546295,0,0,31,31,0,"diag","swallows"
"59","tmb",15,177,1000,0.906587718867387,0.9,0.129818530693808,0,0,31,31,0,"diag","swallows"
"60","admb",15,177,1000,0.898068008,0.9,0.153383,0,0,31,31,0,"diag","swallows"
"61","stan",16,177,1000,0.942373472161093,0.9,0.107942003778137,0,0,31.288,31,3.0236068193795,"diag","swallows"
"62","tmbstan",16,177,1000,0.910019154047815,0.9,0.132419514293609,0,0,31,31,0,"diag","swallows"
"63","tmb",16,177,1000,0.880218218785411,0.9,0.155133148412637,0,0,30.984,31,0.505964425626941,"diag","swallows"
"64","admb",16,177,1000,0.8729485644369,0.9,0.134643,0,0,31.032,31,1.01192885125388,"diag","swallows"
"65","stan",17,177,1000,0.944146556783802,0.9,0.114366093878637,0,0,31.096,31,1.75095683837434,"diag","swallows"
"66","tmbstan",17,177,1000,0.931248049216591,0.9,0.110097270719799,0,0,31,31,0,"diag","swallows"
"67","tmb",17,177,1000,0.881246418320451,0.9,0.146747831305925,0,0,31.016,31,1.13182376058511,"diag","swallows"
"68","admb",17,177,1000,0.897807553,0.9,0.146115,0,0,31,31,0,"diag","swallows"
"69","stan",18,177,1000,0.932404273091196,0.9,0.129256338302364,0,0,31,31,0,"diag","swallows"
"70","tmbstan",18,177,1000,0.9382530760762,0.9,0.110059650911458,0,0,31,31,0,"diag","swallows"
"71","tmb",18,177,1000,0.90058554318615,0.9,0.140256702429374,0,0,31,31,0,"diag","swallows"
"72","admb",18,177,1000,0.916357329,0.9,0.135814,0,0,31,31,0,"diag","swallows"
"73","stan",19,177,1000,0.923101578686085,0.9,0.130969645581323,0,0,31,31,0,"diag","swallows"
"74","tmbstan",19,177,1000,0.898458541648959,0.9,0.149634672746807,0,0,31,31,0,"diag","swallows"
"75","tmb",19,177,1000,0.909074752831041,0.9,0.130928420841639,0,0,31,31,0,"diag","swallows"
"76","admb",19,177,1000,0.90134546,0.9,0.143886,0,0,31,31,0,"diag","swallows"
"77","stan",20,177,1000,0.924596559947674,0.9,0.122723953775767,0,0,31,31,0,"diag","swallows"
"78","tmbstan",20,177,1000,0.946675808872339,0.9,0.106946428867079,0,0,31.064,31,1.43036706825554,"diag","swallows"
"79","tmb",20,177,1000,0.87436500950537,0.9,0.152757305414271,0,0,31,31,0,"diag","swallows"
"80","admb",20,177,1000,0.8941121698,0.9,0.150008,0,0,31,31,0,"diag","swallows"
